TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
0.0000,0,193.0558,no,35-44,black african,male,Kissing,-22.9505,9.3570,1.6939,0.0001,0.0636,0.4262,0.4653,0.1973,0.0099,0.4062,-12.0416,39.5999,0.0000,0.0182,0.0000,39.5999,0.0000,0.0172,0.0105,0.2469,99.9935,0.2202,0.0004,0.0003,0.0519,0.0006,92.6122,0.0000,0.0000,0.0012,3.4983,0.0000,23.3365,0.0004,0.0001,0.0001,99.9305,0.0018,0.1973,0.0000,0.0018,2.2977,2.3529,0.0018,0.0653,
0.0000,0,140.9173,no,35-44,south asian,male,Unknown,-1.7796,6.9027,-2.8570,0.0018,0.0045,22.8393,0.0241,0.0045,0.1927,0.1927,-48.6083,97.0997,0.0000,0.0006,0.0000,0.0017,0.0004,97.0997,0.0768,0.0078,23.8267,0.0047,0.0000,0.0097,0.0007,0.0000,95.3445,0.0000,0.0000,0.0001,0.0002,0.0000,99.8834,0.0018,0.0018,0.0018,0.1390,0.0019,0.0045,0.0000,0.0018,2.2978,2.2978,0.0018,1.0460,
0.0000,0,145.5066,no,35-44,south asian,male,Unknown,-15.6955,1.1252,14.6057,0.0018,0.0045,0.5534,0.0240,0.0045,0.1927,0.1927,-3.0152,6.0325,0.0000,0.0000,0.0001,0.0000,0.0003,6.0325,0.0000,0.0002,98.0990,0.0019,0.0000,0.0000,0.0011,55.7950,98.4857,0.0000,0.0047,0.0012,0.0002,0.0000,6.4721,0.0018,0.0018,0.0018,5.3564,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0354,
0.0000,0,138.2256,no,35-44,caucasian,male,Unknown,5.7192,-8.4421,0.0619,0.0018,0.0045,1.0930,0.0241,0.0046,0.1927,0.1927,-11.0619,21.7532,0.0000,0.0000,0.0000,0.0004,0.0004,21.7532,0.0968,0.3598,23.2708,0.0309,0.0001,0.0001,0.0008,0.0010,93.7707,0.0000,0.0002,0.0010,0.0001,0.0000,0.4388,0.0018,0.0018,0.0018,0.1257,0.0019,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0284,
0.0000,0,129.0240,no,55-64,black african,unknown,Unknown,25.7356,7.8181,-48.2730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.4611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,141.3726,no,35-44,south asian,male,Kissing,-17.5560,7.8785,12.7063,0.0018,0.0046,0.4261,0.0246,0.0047,0.1879,0.1939,-0.1184,0.3359,0.0000,0.0007,0.0000,0.3359,0.0000,0.0151,0.0001,0.0150,99.4078,0.0168,0.0005,0.0000,0.0027,0.0000,94.3975,0.0000,0.0000,0.0001,0.1468,0.0000,0.1216,0.0018,0.0018,0.0018,99.9227,0.0018,0.0047,0.0000,0.0018,2.2977,2.2977,0.0018,0.0281,
0.0000,0,144.1283,no,35-44,south asian,male,Kissing,-19.5689,7.0548,10.4313,0.0017,0.0047,0.4268,0.0252,0.0048,0.1840,1.7474,-0.2374,0.6142,0.0000,0.0001,0.0000,0.6142,0.0001,0.0504,0.0000,0.0843,99.9956,0.0083,0.0001,0.0001,20.7911,0.0000,95.2077,0.0000,0.0000,0.0001,0.0020,0.0000,0.0178,0.0018,0.0017,0.0017,99.9306,0.0018,0.0048,0.0002,0.0018,2.2977,2.2977,0.0018,0.0280,
0.0000,0,137.1241,yes,35-44,south asian,male,Unknown,-17.7941,5.0929,16.2259,0.0000,1.9784,0.4161,6.3461,47.7012,0.0002,1.2540,-49.4213,91.4561,0.0000,0.0001,0.0000,91.4561,0.0074,0.0000,0.0000,0.2102,2.7548,72.7235,0.3354,0.0000,1.5908,0.0012,96.7119,0.0000,0.0000,1.0677,88.7271,0.0012,0.0262,0.0001,0.0000,0.0000,0.0030,0.0018,47.7012,0.0000,0.0018,2.2982,2.2999,0.0018,0.0280,
0.0000,0,141.8210,no,35-44,south asian,male,Unknown,-3.0387,3.9086,4.2180,0.0014,0.0061,0.4260,0.0215,0.0029,0.3271,0.1936,-0.6076,7.7874,0.0000,1.2284,7.7874,0.0305,0.0000,0.0052,0.0100,0.5391,40.1824,0.1955,0.0000,0.0000,0.0413,0.0000,97.3872,0.0653,0.0000,0.0001,0.9959,0.0000,0.1940,0.0014,0.0014,0.0014,2.6514,0.0018,0.0029,0.0000,0.0018,2.2977,2.2978,0.0019,0.0282,
0.0000,0,141.2085,no,35-44,south asian,male,Kissing,-17.6850,8.5285,-12.5892,0.0018,0.0045,0.4259,0.0240,0.0046,0.1926,0.1927,-0.0251,0.0032,0.0000,0.0000,0.0000,0.0032,0.0001,0.0031,0.0001,0.0619,97.2430,0.0131,0.0003,0.0000,0.0000,0.6133,93.6690,0.0000,0.0001,0.0004,0.2868,0.0000,0.0149,0.0018,0.0018,0.0018,99.8855,0.0018,0.0046,0.0000,0.0019,2.2977,2.2977,0.0018,0.0280,
0.0000,0,142.1002,no,35-44,south asian,male,Kissing,-10.0001,7.8756,3.3957,0.0018,0.0045,0.4262,0.0240,0.0045,0.1927,0.1928,-0.0181,0.0165,0.0000,0.0000,0.0000,0.0001,0.0000,0.0165,0.0075,0.0064,96.7273,0.0088,0.0000,0.0000,0.0051,0.0000,94.4006,0.0000,0.0000,0.0000,0.3075,0.0000,0.6627,0.0018,0.0018,0.0018,99.8743,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0286,
0.0000,0,140.2284,no,35-44,south asian,male,Unknown,4.2202,5.4435,-5.8277,0.0018,0.0046,0.4266,0.0242,0.0046,0.1906,0.1939,-0.1788,0.1476,0.0000,0.0037,0.0000,0.1476,0.0000,0.0414,0.0414,0.0547,0.1786,0.2242,0.0000,0.0000,0.0350,0.0000,96.4815,0.0000,0.0000,0.0004,0.0114,0.0000,0.2226,0.0018,0.0018,0.0018,0.0019,0.0018,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0282,
0.0000,0,141.5254,no,35-44,hispanic,male,Kissing,4.5231,-1.8693,5.0342,0.0018,0.0045,0.4263,0.0221,0.0052,0.1926,0.2078,-1.9328,0.0035,0.0000,0.0002,0.0000,0.0035,0.0002,0.0003,0.0037,1.2947,95.8852,5.1342,0.0005,0.0000,0.7104,0.0001,98.2470,0.0000,0.0001,0.0011,2.6740,0.0000,0.0982,0.0018,0.0018,0.0018,99.8535,0.0018,0.0052,0.0000,0.0018,2.2978,2.2978,0.0018,0.0281,
0.0000,0,137.0495,no,35-44,south asian,male,Unknown,-2.5144,-9.1190,-4.3061,0.0018,0.0045,0.4258,0.0240,0.0046,0.1927,0.1927,-0.0560,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0002,0.0250,0.0058,0.1569,0.0031,0.0000,0.0006,0.0000,92.9314,0.0000,0.0000,0.0004,0.0596,0.0000,0.0032,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0280,
0.0000,0,138.2468,no,35-44,south asian,male,Unknown,11.0963,10.0869,28.5862,0.0018,0.0046,0.4258,0.0246,0.0045,0.1945,0.1937,-0.1028,0.0288,0.0000,0.3003,0.0065,0.0288,0.0000,0.0008,0.0000,0.0046,0.1649,0.0054,0.0025,0.0016,0.0451,0.0053,91.5492,0.0000,0.0000,0.0018,9.7517,0.0002,4.2926,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0000,0.0018,2.2977,2.3098,0.0018,0.0327,
0.0000,0,146.0921,no,35-44,south asian,male,Kissing,-10.5700,5.6591,-3.3432,0.0018,0.0045,0.6033,0.0239,0.0046,0.1927,0.1933,-4.1577,8.0236,0.0000,0.0000,0.0021,0.0000,0.0000,8.0236,0.0384,0.0133,99.5257,0.3823,0.0010,0.0000,0.0312,0.0000,96.3321,0.0000,0.0000,0.0000,0.4375,0.0000,0.1620,0.0018,0.0018,0.0018,99.9244,0.0018,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0281,
0.0000,0,138.0989,no,35-44,south asian,male,Smirk,-6.0750,1.8108,7.3919,0.0018,0.0045,0.4222,0.0050,0.0219,0.1927,93.6529,-28.3377,0.0002,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000,0.0000,0.0408,0.0799,94.2997,0.1181,0.0080,84.1562,0.0000,98.2670,0.0000,0.0000,0.0000,98.8012,0.0115,0.0194,0.0018,0.0018,0.0018,0.0019,0.0018,0.0219,71.5775,0.0018,2.2978,2.3039,0.0018,0.0280,
0.0000,0,142.2694,no,35-44,south asian,male,Kissing,-16.8363,7.5388,12.2006,0.0018,0.0047,0.4261,0.0247,0.0048,0.1864,0.1945,-0.2439,0.4413,0.0000,0.0001,0.0000,0.4413,0.0000,0.0176,0.0002,0.0163,99.2591,0.3236,0.0019,0.0000,0.0127,0.0001,94.7461,0.0000,0.0000,0.0001,3.8602,0.0000,0.6323,0.0018,0.0018,0.0018,99.9206,0.0018,0.0048,0.0000,0.0018,2.2977,2.2978,0.0018,0.0286,
0.0000,0,139.9808,no,35-44,south asian,male,Kissing,-19.5214,0.2147,8.4212,0.0018,0.0045,0.4209,0.0050,0.0216,0.1927,0.2818,-28.1605,0.0092,0.0000,0.0000,0.0000,0.0010,0.0002,0.0092,0.0000,0.0054,99.1576,93.6779,0.1683,0.0000,3.5855,0.0000,98.7346,0.0000,0.0000,0.0000,95.6426,0.0003,0.6570,0.0018,0.0018,0.0018,99.9192,0.0018,0.0216,0.0000,0.0018,2.2978,2.2990,0.0018,0.0286,
0.0000,0,154.5458,no,35-44,south asian,male,Kissing,-19.6649,8.3517,4.0222,0.0018,0.0045,0.4261,0.0241,0.0046,0.1924,0.1930,-0.0217,0.0164,0.0000,0.0000,0.0000,0.0164,0.0000,0.0128,0.0001,0.0324,96.3046,0.0018,0.0001,0.0000,0.0138,0.0000,93.8755,0.0000,0.0000,0.0000,0.0968,0.0000,6.3972,0.0018,0.0018,0.0018,99.8643,0.0018,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0353,
0.0000,0,153.5774,no,35-44,south asian,male,Kissing,-23.5316,5.2038,4.5756,0.0018,0.0045,0.4260,0.0241,0.0046,0.1924,0.1931,-0.0162,0.0210,0.0000,0.0000,0.0000,0.0210,0.0000,0.0075,0.0000,0.0022,99.4938,0.0177,0.0006,0.0000,0.0181,0.0003,96.6406,0.0000,0.0000,0.0000,0.2260,0.0000,2.3133,0.0018,0.0018,0.0018,99.9239,0.0018,0.0046,0.0000,0.0018,2.2977,2.2979,0.0018,0.0304,
0.0000,0,143.1379,no,35-44,south asian,male,Kissing,-18.5984,2.6446,15.3700,0.0018,0.0046,0.4267,0.0239,0.0046,0.1920,0.1939,-0.2104,0.0752,0.0000,0.0000,0.0000,0.0457,0.0000,0.0752,0.0000,0.0213,98.5826,0.4906,0.0185,0.0000,0.0506,0.0003,97.9589,0.0000,0.0000,0.0000,0.3484,0.0000,0.3653,0.0018,0.0018,0.0018,99.9103,0.0018,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0283,
0.0000,0,139.5388,no,35-44,south asian,male,Unknown,5.1770,2.1417,22.3601,0.0018,0.0045,0.4259,0.0241,0.0045,0.1927,0.1927,-0.0327,0.0009,0.0000,0.0010,0.0000,0.0005,0.0000,0.0009,0.0310,0.0286,0.3326,0.0053,0.0000,0.0000,0.0004,0.0000,98.1506,0.0000,0.0000,0.0001,0.0044,0.0000,0.0528,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0280,
0.0000,0,140.8681,no,35-44,south asian,male,Kissing,-9.5372,7.9331,4.6707,0.0018,0.0045,0.4259,0.0240,0.0045,0.1927,0.1927,-0.0259,0.0015,0.0000,0.0000,0.0000,0.0005,0.0000,0.0015,0.0160,0.0293,86.8940,0.0166,0.0000,0.0000,0.0005,0.0000,94.3394,0.0000,0.0000,0.0000,0.2151,0.0000,0.3406,0.0018,0.0018,0.0018,99.2533,0.0018,0.0045,0.0000,0.0018,2.2977,2.2977,0.0018,0.0283,
0.0000,0,153.8603,no,35-44,south asian,male,Unknown,23.2214,4.7813,-1.7975,0.0000,0.1235,0.4259,0.0020,0.0000,49.8203,0.1927,-0.5810,99.8679,0.0000,0.0285,99.8679,0.0000,0.0000,0.0033,0.7592,0.1307,0.0008,0.0006,0.0000,0.0001,0.0000,0.0000,96.9044,0.0606,0.0000,0.0005,0.0000,0.0000,9.8160,0.0000,0.0000,0.0000,0.0018,0.0021,0.0000,0.0000,0.0018,2.2977,2.2977,0.0018,0.0400,
0.0000,0,147.4968,yes,35-44,south asian,male,Unknown,15.4654,7.0956,-50.2011,0.0018,0.0020,0.4259,0.0983,0.0032,0.2682,0.1930,-25.8827,0.2179,0.0000,8.6634,0.2179,0.0946,0.0000,0.0034,33.1955,0.0549,0.0373,0.0011,0.0000,0.0010,0.0000,0.0000,95.1702,0.0011,0.0000,0.0038,0.0000,0.0000,81.9259,0.0018,0.0018,0.0018,0.0018,0.7588,0.0032,0.0000,0.0018,2.2977,2.2977,0.0018,0.5472,
0.0000,0,156.8254,yes,25-34,south asian,male,Kissing,1.7277,7.5080,-41.6774,0.0018,0.0013,0.4185,0.0591,0.0096,0.2029,0.1952,-34.6046,0.7922,0.0000,0.0601,0.7922,0.0000,0.0000,0.3671,38.9423,20.4005,76.1399,2.9486,0.4619,0.0117,0.1208,0.0000,94.7767,0.0033,0.0000,0.0000,0.0143,0.0000,20.9320,0.0018,0.0018,0.0018,54.7928,2.1276,0.0096,0.0000,0.0018,2.2977,2.3007,0.0018,0.0599,
0.0000,0,143.7094,yes,35-44,caucasian,male,Unknown,6.9305,17.7446,-35.9300,0.0011,0.0074,0.6402,0.0164,0.0022,0.5140,0.1991,-6.1201,15.1736,0.0000,0.0013,15.1736,0.0000,0.0002,9.4206,1.9251,0.0058,0.1920,0.1827,0.0174,1.4418,0.3085,0.0000,70.0795,2.7808,0.0000,0.0005,0.0001,0.0000,66.5906,0.0011,0.0011,0.0011,0.0019,0.0026,0.0022,0.0000,0.0018,2.2978,2.2978,0.0030,0.3870,
0.0000,0,150.9036,no,45-54,south asian,unknown,Unknown,31.5175,-2.2947,24.3923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.0943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,144.8843,no,45-54,caucasian,unknown,Unknown,30.2716,2.1710,11.5356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,156.2343,yes,25-34,south asian,male,Unknown,6.5113,0.9097,8.9225,0.0017,0.0040,0.4260,0.0321,0.0039,0.2286,0.1927,-5.7965,1.4573,0.0000,2.1379,1.4573,0.0000,0.0000,0.0096,7.3210,0.0484,0.0008,0.0363,0.0007,0.0002,0.0017,0.0000,98.5487,0.7869,0.0000,0.0007,0.0025,0.0000,1.0598,0.0017,0.0017,0.0017,0.0018,0.0069,0.0039,0.0000,0.0018,2.2977,2.2991,0.0021,0.0291,
0.0000,0,156.2979,yes,35-44,south asian,male,Disappointed,8.8218,4.5002,-32.6992,0.0018,0.0002,0.4258,0.2250,0.0283,0.1970,0.1927,-77.4283,0.1528,0.0000,0.3340,0.1528,0.0000,0.0000,0.0007,88.8153,50.5061,0.3514,0.0163,0.0009,0.0000,0.0000,0.0000,97.0687,0.0006,0.0000,0.0001,0.0001,0.0000,18.2211,0.0018,0.0018,0.0018,0.0019,99.4723,0.0283,0.0000,0.0018,2.2980,2.2980,0.0018,0.0542,
0.0000,0,130.8193,no,45-54,caucasian,female,Unknown,16.2773,-19.6223,29.6538,0.0018,0.0046,0.4266,0.0237,0.1080,0.1981,0.1929,-4.4252,0.4361,0.0008,0.0001,0.4361,0.0009,0.0136,0.0001,0.0000,14.7283,0.0044,0.0013,0.0000,0.0295,0.0138,0.0000,61.6694,79.6305,0.0001,0.0025,0.0000,0.0000,7.5275,0.0018,0.0018,0.0018,0.0018,0.0018,0.1080,0.0000,0.0018,2.2977,2.2977,0.0020,0.0369,
0.0000,0,151.8125,no,35-44,south asian,male,Unknown,24.2358,0.6063,24.7498,0.0014,0.0057,0.4263,0.0313,0.0063,0.1483,0.2057,-1.1315,3.4998,0.0000,0.0002,0.0011,3.4998,0.0000,0.0159,0.1050,0.0001,0.0683,0.0001,0.0000,0.0104,0.0000,73.6198,98.6329,0.0000,0.0000,1.2906,0.0000,0.0000,72.1614,0.0016,0.0014,0.0014,0.0019,0.0019,0.0063,0.0000,0.0018,2.2977,2.2977,0.0018,0.3843,
0.0000,0,158.8964,yes,25-34,south asian,male,Kissing,6.4461,3.2829,-19.5821,0.0018,0.0112,0.4220,0.1481,0.0046,0.5412,0.1935,-18.1562,0.1050,0.0000,27.4593,0.1050,0.0000,0.0000,0.0198,0.4638,30.7420,69.7388,1.0679,0.1360,0.0002,0.0415,0.0000,97.6874,0.4408,0.0000,0.0020,2.2698,0.0000,0.0605,0.0018,0.0018,0.0018,85.4543,0.0020,0.0046,0.0000,0.0018,2.2977,3.0994,0.0019,0.0280,
0.0000,0,154.5957,yes,45-54,caucasian,male,StuckOutTongue,11.4083,3.5370,-19.6835,0.0018,0.0061,12.7096,0.0368,0.1222,0.2686,0.1929,-84.2567,97.1897,0.0001,8.8296,0.0221,0.0010,0.0263,97.1897,0.1660,99.7231,23.1930,0.0300,9.8582,0.0162,0.0117,0.0000,97.5698,0.1831,0.0000,0.3136,0.0076,0.0000,18.2937,0.0018,0.0018,0.0018,0.1239,0.0019,0.1222,0.0000,0.0018,2.3069,100.0000,0.0018,0.0545,
0.0000,0,172.4902,no,35-44,south asian,unknown,Kissing,-15.5990,1.6280,-15.4664,0.0018,0.0046,0.6052,0.0240,0.0047,0.1936,0.1928,-4.3085,8.0526,0.0000,0.0003,0.0812,0.0341,0.0540,8.0526,0.0180,0.6978,97.1486,0.0003,0.0762,0.0901,0.0001,2.2520,98.3282,0.1021,0.0000,0.0000,0.0635,0.0000,75.8690,0.0018,0.0018,0.0018,99.8836,0.0018,0.0047,0.0000,0.0018,2.2977,2.3049,0.0019,0.4447,
0.0000,0,162.4085,no,35-44,south asian,male,Unknown,-4.1410,1.4979,-5.6932,0.0018,0.0042,0.4050,0.0250,0.0192,0.1981,0.1927,-7.6192,0.5839,0.0000,0.0939,0.3914,0.0001,0.0008,0.5839,2.6084,16.9305,0.2659,0.2682,1.0438,0.0002,0.0032,0.0000,98.3704,25.2234,0.0000,0.0000,0.0853,0.0000,8.0021,0.0018,0.0018,0.0018,0.0019,0.0029,0.0192,0.0000,0.0018,2.2977,4.9557,0.0020,0.0374,
0.0000,0,157.2389,yes,35-44,south asian,male,Kissing,10.5707,2.9374,-23.0687,0.0018,0.0067,0.4452,0.0533,0.0037,0.3012,0.1927,-6.8004,1.0242,0.0000,11.8300,0.0672,0.0000,0.0000,1.0242,0.3928,8.1987,63.9018,0.0149,0.0010,0.0015,0.0013,0.0000,97.8385,0.0026,0.0000,0.0016,0.0003,0.0000,68.3240,0.0018,0.0018,0.0018,67.0274,0.0020,0.0037,0.0000,0.0018,2.2979,2.2998,0.0018,0.3344,
0.0000,0,146.0989,no,45-54,south asian,unknown,Unknown,26.9766,1.1864,23.2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.4674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,154.7041,yes,35-44,south asian,male,Unknown,11.6518,1.4003,16.1225,0.0018,0.0394,0.4220,2.9707,0.0003,2.7050,0.1930,-27.5949,0.3145,0.0000,70.6055,0.3145,0.0000,0.0000,0.0297,6.0977,6.8305,0.0021,0.1261,0.1433,0.0000,0.0138,0.0000,98.4014,0.4274,0.0000,0.0116,0.0061,0.0000,0.2248,0.0018,0.0018,0.0018,0.0018,0.0055,0.0003,0.0000,0.0018,2.2977,2.3252,0.0019,0.0282,
0.0000,0,155.2342,yes,35-44,south asian,male,Unknown,6.9532,-2.1829,23.0884,0.0018,0.0044,0.4255,0.0246,0.0107,0.1933,0.1927,-7.7232,0.0419,0.0000,0.0231,0.0419,0.0000,0.0000,0.0008,0.9914,23.3740,0.0060,0.0180,0.0142,0.0002,0.0001,97.7191,98.1356,0.1950,0.0000,0.0192,0.0005,0.0000,4.8392,0.0018,0.0018,0.0018,0.0018,0.0022,0.0107,0.0000,0.0021,2.3011,2.3011,0.0018,0.0333,
0.0000,0,154.3427,yes,35-44,south asian,male,Unknown,13.5161,0.5717,19.9751,0.0017,0.0076,0.4262,0.0582,0.0023,0.3620,0.1927,-4.3118,1.7873,0.0000,13.8865,1.7873,0.0002,0.0000,0.0179,0.1619,0.0656,0.0013,0.0127,0.0001,0.0001,0.0000,0.0001,98.6422,0.0892,0.0000,0.1589,0.0002,0.0000,1.9057,0.0017,0.0017,0.0017,0.0018,0.0019,0.0023,0.0000,0.0018,2.2978,2.2978,0.0019,0.0300,
0.0000,0,153.0785,no,35-44,south asian,male,Unknown,17.2091,0.8887,-0.4263,0.0013,0.0059,0.4283,0.0198,0.0028,0.3408,0.1927,-1.1769,9.1500,0.0000,0.0003,9.1500,0.0025,0.0001,0.1299,1.4751,0.2603,0.0257,0.0013,0.0000,0.0002,0.0000,95.8075,98.5546,0.0017,0.0000,0.0235,0.0000,0.0000,20.0805,0.0013,0.0013,0.0013,0.0018,0.0024,0.0028,0.0000,0.0039,2.2979,2.2979,0.0018,0.0580,
0.0000,0,159.1076,yes,35-44,south asian,male,Kissing,0.6848,5.7739,-35.6716,0.0018,0.0043,0.4391,0.0259,0.0070,0.1977,0.1927,-5.6839,0.7357,0.0000,0.5211,0.1004,0.0000,0.0001,0.7357,1.9555,12.2451,82.2450,0.3706,0.0204,0.0016,0.0005,0.0000,96.2501,0.0683,0.0000,0.0002,0.0029,0.0000,6.3365,0.0018,0.0018,0.0018,98.2784,0.0026,0.0070,0.0000,0.0018,2.2977,2.3557,0.0019,0.0352,
0.0000,0,145.6716,no,45-54,caucasian,unknown,Unknown,31.6336,1.7104,-4.8079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.3009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,148.2149,no,45-54,south asian,unknown,Unknown,26.8282,-0.3098,-5.9719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.7106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,136.9441,no,35-44,caucasian,male,Disappointed,24.6128,20.3170,3.0816,0.0009,0.0003,0.4567,0.1818,0.0080,0.6067,0.1927,-83.3071,18.2995,0.0000,0.0000,18.2995,0.0009,0.0763,1.1893,99.6993,42.9454,0.0000,0.0010,0.0020,0.2997,0.0001,0.3892,58.3364,0.0000,0.0000,0.9588,0.0003,0.0000,98.0365,0.0009,0.0009,0.0009,0.0018,99.9267,0.0080,0.0000,99.9098,2.3009,2.3009,0.0018,1.0219,
0.0000,0,135.5760,no,45-54,caucasian,unknown,Unknown,25.0806,-19.9205,18.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
0.0000,0,113.5135,yes,35-44,hispanic,male,Unknown,-14.8956,-6.5941,-5.2628,0.0018,0.0054,20.8234,0.0202,0.0046,0.2191,0.1936,-47.1965,94.3916,0.0000,0.0000,0.0000,0.0000,0.0002,94.3916,0.0000,0.0017,40.0545,0.0001,0.0000,5.1593,0.0443,0.0001,95.6110,0.2267,0.0000,0.0000,0.0000,0.0000,0.3014,0.0018,0.0018,0.0018,2.5921,0.0018,0.0046,0.0000,0.0018,2.2977,2.2977,0.0018,0.0283,
0.0000,0,111.4390,yes,18-24,south asian,male,Unknown,-17.0070,-7.7207,1.6679,0.0018,0.0398,20.2643,0.0027,0.0048,0.9738,0.2796,-46.8026,93.6039,0.0000,0.0000,0.0000,0.0000,0.0011,93.6039,0.0000,0.0000,1.8574,0.0005,0.0000,65.1210,3.5143,0.0000,94.5621,1.4926,0.0000,0.0000,0.0000,0.0000,57.8807,0.0018,0.0018,0.0018,0.0026,0.0018,0.0048,0.0000,0.0018,2.2977,2.2977,0.0018,0.2290,
0.0000,0,30.5716,no,45-54,caucasian,female,Smirk,-0.1978,23.7278,-37.4077,0.0007,0.0176,89.0922,0.0077,0.0005,1.4131,98.6972,-28.1582,26.3743,0.0000,0.0000,26.3743,0.0000,48.8201,7.4086,0.0123,0.1182,0.0268,0.0000,0.0000,14.2574,99.5533,4.1972,41.4458,0.0000,0.0006,0.0000,0.0000,0.0000,0.1377,0.0007,0.0000,0.0000,0.0018,0.0018,0.0005,98.7197,0.0018,2.2977,2.3409,0.0018,0.2231,
0.0000,0,108.7149,yes,35-44,south asian,male,Kissing,0.7451,-13.1970,30.3001,0.0018,0.0054,0.5440,0.0202,0.0940,0.2197,0.1927,-2.8211,5.6383,0.0000,0.0000,0.0000,0.0000,0.0000,5.6383,0.0025,0.0004,89.1194,0.0002,0.0000,5.2639,0.0004,0.0003,85.3286,90.9468,0.0000,0.0000,0.0000,0.0000,21.2387,0.0018,0.0018,0.0018,99.5006,0.0018,0.0940,0.0000,0.0018,2.2977,2.2977,0.0018,0.0605,
